1 -4.4721357923 0.806779992882 0.00306000862972
2 -5.44580989068 1.08316175208 0.000981073319839
3 -6.92816365592 0.897579824467 0.00292164360118
4 -7.9976314022 1.05626000252 0.00132982255374
5 -9.38882882679 0.935971169002 0.00240478258385
6 -10.5225935654 1.03269203841 0.00148965785663
7 -11.8586479888 0.957047090218 0.00212416401391
8 -13.0332503241 1.01759444781 0.00156883373849
9 -14.3354583228 0.969417445268 0.00197268136959
10 -15.5364805606 1.00715760543 0.00163625375813
11 -16.8175361815 0.975967286143 0.001879919836
12 -18.0350673562 0.998510192617 0.00166952918285
13 -19.3028192628 0.977455902237 0.00183658733192
14 -20.5306831846 0.987272900942 0.00169180859092
15 -21.7911815854 0.970966444403 0.00178277040603
16 -23.0269453392 0.963797907855 0.00167920636354
17 -24.2836283189 0.944583932328 0.00171180851841
18 -25.5257208797 0.920191030077 0.00156162070061
19 -26.7827632349 0.888041477406 0.00153268108696
20 -28.0322634237 0.852512246688 0.00136525005245
21 -29.2919411043 0.81932302158 0.00125972620052
22 -30.5481641461 0.792423005001 0.00106129162487
23 -31.8110221343 0.771994887224 0.000948597179199
24 -33.0726123223 0.752975250258 0.000832846849183
25 -34.3364418694 0.746853218993 0.000833005996975
26 -35.6002846291 0.736213577459 0.000759185757083
27 -36.8653637625 0.734917926418 0.000759045989893
28 -38.1299346391 0.730481043902 0.00072802778848
29 -39.3956614639 0.727278891117 0.000727349674693
30 -40.6610378505 0.727114396211 0.000722200099978
31 -41.9268808012 0.725801528458 0.000726041966038
32 -43.1925579742 0.721874347247 0.0007067600321
33 -44.458628897 0.722166714346 0.000694216954346
34 -45.7245278279 0.71995572238 0.000695433263461
35 -46.9906304395 0.721008112559 0.000698133123127
36 -48.2565096417 0.72292012952 0.000718412180925
37 -49.5223611086 0.721695814116 0.000697746384989
38 -50.788819305 0.719375604307 0.000690857919111
39 -52.0544979437 0.718137331971 0.000673115842593
40 -53.3212715383 0.719172263148 0.000701098085011
41 -54.5867965695 0.721756375509 0.000697243383322
42 -55.8531690742 0.722388861193 0.000723327185395
43 -57.1185806244 0.721944152651 0.000695909353738
44 -58.3853773395 0.724143397454 0.000699609162547
45 -59.3007286957 1.0732103947 0.00127538087783
46 -60.8889645683 0.763126042177 0.00111757070724
47 -62.1193901955 0.726784648311 0.000643871041732
48 -63.4052356998 0.734586633108 0.000873330418346
49 -64.6565175608 0.721712690043 0.000671050335318
50 -65.9308907858 0.726858562677 0.00077505276414
51 -67.1908563714 0.719427354982 0.000658374422895
52 -68.460827567 0.724395271778 0.000760641926367
53 -69.7238044421 0.722797859854 0.000680550424317
54 -70.9918843824 0.724342917303 0.000728283699075
55 -72.256311604 0.720047140641 0.000695535765025
56 -73.523358024 0.721950039097 0.000738340440174
57 -74.788651668 0.720417657209 0.00069471050445
58 -76.0548517875 0.722919812573 0.000718951961061
59 -77.3210444576 0.722473610376 0.000700025361711
60 -78.5870340862 0.718629759886 0.00070297541922
61 -79.8532707752 0.724364776907 0.0007075364133
